tick,sim_time_s,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,follower_throttle,follower_steer,follower_brake,collision_detected
807,40.35,-202.626,-11.702,114.91,394.851,-14.06,20.76,597.481,-1,0.75,-0.004,0.0,0
808,40.4,-204.205,-11.698,112.9,394.562,-14.058,20.8,598.772,-1,0.75,-0.012,0.0,0
809,40.45,-205.758,-11.693,111.04,394.27,-14.057,21.17,600.032,-1,0.75,-0.002,0.0,0
810,40.5,-207.286,-11.69,109.39,393.974,-14.055,21.48,601.264,-1,0.549,0.007,0.0,0
811,40.55,-208.793,-11.687,107.91,393.671,-14.054,21.9,602.469,-1,0.129,-0.001,0.0,0
812,40.6,-210.281,-11.684,106.71,393.367,-14.053,21.96,603.652,-1,0.024,0.011,0.0,0
813,40.65,-211.756,-11.682,105.88,393.061,-14.052,21.99,604.822,-1,0.053,-0.006,0.0,0
814,40.7,-213.222,-11.681,105.35,392.758,-14.051,21.76,605.984,-1,0.049,0.002,0.0,0
815,40.75,-214.682,-11.68,105.06,392.457,-14.05,21.61,607.144,-1,0.043,0.004,0.0,0
816,40.8,-216.141,-11.68,104.92,392.16,-14.049,21.24,608.305,-1,0.036,0.005,0.0,0
817,40.85,-217.597,-11.68,104.8,391.867,-14.047,21.01,609.468,-1,0.637,-0.013,0.0,0
818,40.9,-219.052,-11.68,104.72,391.578,-14.045,20.68,610.634,-1,0.75,-0.027,0.0,0
819,40.95,-220.506,-11.68,104.68,391.291,-14.041,20.67,611.801,-1,0.75,-0.023,0.0,0
820,41.0,-221.959,-11.679,104.61,391.004,-14.037,20.71,612.968,-1,0.75,-0.009,0.0,0
821,41.05,-223.411,-11.678,104.37,390.713,-14.034,21.07,614.128,-1,0.75,0.012,0.0,0
822,41.1,-224.857,-11.676,104.02,390.418,-14.031,21.4,615.28,-1,0.692,0.007,0.0,0
823,41.15,-226.298,-11.673,103.54,390.116,-14.029,21.92,616.419,-1,0.234,-0.006,0.0,0
824,41.2,-227.73,-11.669,102.77,389.81,-14.027,22.08,617.545,-1,0.003,0.017,0.0,0
825,41.25,-229.15,-11.664,101.85,389.502,-14.025,22.17,618.657,-1,0.055,-0.006,0.0,0
826,41.3,-230.556,-11.658,100.92,389.196,-14.022,21.99,619.757,-1,0.051,-0.002,0.0,0
827,41.35,-231.951,-11.651,100.01,388.891,-14.02,21.87,620.846,-1,0.046,0.011,0.0,0
828,41.4,-233.331,-11.642,98.98,388.591,-14.019,21.52,621.926,-1,0.04,0.021,0.0,0
829,41.45,-234.697,-11.633,97.97,388.294,-14.019,21.3,622.995,-1,0.176,0.01,0.0,0
830,41.5,-236.05,-11.622,97.1,388.001,-14.018,20.94,624.056,-1,0.509,-0.003,0.0,0
831,41.55,-237.393,-11.611,96.45,387.711,-14.017,20.85,625.109,-1,0.75,-0.008,0.0,0
832,41.6,-238.729,-11.599,95.97,387.422,-14.015,20.8,626.155,-1,0.75,-0.006,0.0,0
833,41.65,-240.059,-11.586,95.73,387.131,-14.013,21.08,627.195,-1,0.75,0.002,0.0,0
834,41.7,-241.388,-11.572,95.68,386.836,-14.012,21.36,628.229,-1,0.688,-0.003,0.0,0
835,41.75,-242.717,-11.557,95.73,386.535,-14.011,21.83,629.258,-1,0.313,0.014,0.0,0
836,41.8,-244.047,-11.543,95.67,386.231,-14.011,21.97,630.282,-1,0.0,0.014,0.0,0
837,41.85,-245.374,-11.528,95.54,385.924,-14.01,22.07,631.303,-1,0.051,-0.004,0.0,0
838,41.9,-246.699,-11.512,95.28,385.619,-14.01,21.88,632.323,-1,0.047,0.0,0.0,0
839,41.95,-248.019,-11.497,94.79,385.316,-14.009,21.76,633.34,-1,0.041,0.004,0.0,0
840,42.0,-249.33,-11.482,94.16,385.017,-14.009,21.41,634.352,-1,0.035,0.01,0.0,0
841,42.05,-250.632,-11.466,93.52,384.722,-14.008,21.19,635.359,-1,0.347,-0.014,0.0,0
842,42.1,-251.925,-11.45,92.87,384.43,-14.007,20.87,636.361,-1,0.655,-0.006,0.0,0
843,42.15,-253.209,-11.433,92.17,384.14,-14.005,20.87,637.355,-1,0.75,-0.005,0.0,0
844,42.2,-254.484,-11.415,91.51,383.85,-14.004,20.92,638.339,-1,0.75,0.009,0.0,0
845,42.25,-255.75,-11.395,91.01,383.557,-14.004,21.29,639.312,-1,0.75,-0.0,0.0,0
846,42.3,-257.011,-11.371,90.69,383.259,-14.003,21.6,640.275,-1,0.375,0.002,0.0,0
847,42.35,-258.269,-11.344,90.55,382.956,-14.002,21.92,641.23,-1,0.0,-0.004,0.0,0
848,42.4,-259.526,-11.313,90.58,382.651,-14.001,21.89,642.183,-1,0.043,0.002,0.0,0
849,42.45,-260.785,-11.276,90.74,382.347,-13.999,21.87,643.138,-1,0.044,-0.013,0.0,0
850,42.5,-262.046,-11.233,90.93,382.046,-13.997,21.6,644.098,-1,0.042,-0.009,0.0,0
851,42.55,-263.308,-11.182,90.89,381.747,-13.994,21.42,645.062,-1,0.042,-0.011,0.0,0
852,42.6,-264.568,-11.123,90.67,381.453,-13.992,21.04,646.027,-1,0.333,-0.003,0.0,0
853,42.65,-265.822,-11.055,90.32,381.162,-13.989,20.9,646.991,-1,0.75,-0.007,0.0,0
854,42.7,-267.071,-10.978,89.83,380.873,-13.987,20.75,647.951,-1,0.75,-0.0,0.0,0
855,42.75,-268.309,-10.891,89.11,380.584,-13.984,20.95,648.9,-1,0.75,0.001,0.0,0
856,42.8,-269.536,-10.793,88.29,380.291,-13.98,21.16,649.835,-1,0.75,-0.033,0.0,0
857,42.85,-270.751,-10.684,87.41,379.993,-13.977,21.64,650.752,-1,0.591,0.011,0.0,0
858,42.9,-271.95,-10.564,86.4,379.69,-13.975,21.94,651.649,-1,0.0,0.018,0.0,0
859,42.95,-273.135,-10.433,85.41,379.383,-13.973,22.17,652.527,-1,0.045,0.007,0.0,0
860,43.0,-274.305,-10.29,84.6,379.076,-13.973,22.07,653.392,-1,0.045,0.027,0.0,0
861,43.05,-275.465,-10.134,84.06,378.77,-13.974,22.0,654.246,-1,0.043,0.027,0.0,0
862,43.1,-276.618,-9.964,83.8,378.467,-13.975,21.69,655.097,-1,0.041,0.018,0.0,0
863,43.15,-277.767,-9.781,83.77,378.167,-13.977,21.49,655.948,-1,0.035,0.018,0.0,0
864,43.2,-278.915,-9.584,83.91,377.872,-13.978,21.09,656.802,-1,0.211,-0.012,0.0,0
865,43.25,-280.063,-9.372,84.09,377.581,-13.98,20.9,657.66,-1,0.75,0.015,0.0,0
866,43.3,-281.209,-9.147,84.07,377.293,-13.982,20.66,658.519,-1,0.75,0.019,0.0,0
867,43.35,-282.35,-8.91,83.85,377.005,-13.983,20.78,659.375,-1,0.75,-0.01,0.0,0
868,43.4,-283.486,-8.662,83.51,376.715,-13.985,20.93,660.222,-1,0.75,0.004,0.0,0
869,43.45,-284.612,-8.403,83.0,376.421,-13.986,21.38,661.057,-1,0.75,-0.007,0.0,0
870,43.5,-285.727,-8.134,82.2,376.121,-13.987,21.75,661.873,-1,0.226,-0.005,0.0,0
871,43.55,-286.826,-7.858,81.22,375.815,-13.987,22.08,662.67,-1,0.0,-0.003,0.0,0
872,43.6,-287.909,-7.576,80.21,375.509,-13.988,22.04,663.449,-1,0.05,-0.004,0.0,0
873,43.65,-288.977,-7.286,79.21,375.203,-13.986,22.01,664.213,-1,0.046,-0.042,0.0,0
874,43.7,-290.027,-6.989,78.2,374.9,-13.986,21.73,664.964,-1,0.041,0.027,0.0,0
875,43.75,-291.062,-6.687,77.32,374.599,-13.986,21.54,665.702,-1,0.035,0.006,0.0,0
876,43.8,-292.085,-6.378,76.71,374.303,-13.987,21.15,666.432,-1,0.126,0.003,0.0,0
877,43.85,-293.1,-6.061,76.44,374.012,-13.988,20.95,667.159,-1,0.75,0.008,0.0,0
878,43.9,-294.11,-5.736,76.43,373.723,-13.989,20.66,667.884,-1,0.75,0.005,0.0,0
879,43.95,-295.119,-5.401,76.59,373.436,-13.991,20.72,668.61,-1,0.75,0.016,0.0,0
880,44.0,-296.128,-5.057,76.9,373.148,-13.993,20.82,669.336,-1,0.75,0.01,0.0,0
881,44.05,-297.139,-4.704,77.27,372.855,-13.995,21.23,670.059,-1,0.75,-0.001,0.0,0
882,44.1,-298.152,-4.34,77.53,372.557,-13.996,21.58,670.779,-1,0.449,-0.009,0.0,0
883,44.15,-299.162,-3.969,77.34,372.254,-13.998,21.96,671.491,-1,0.0,-0.0,0.0,0
884,44.2,-300.163,-3.593,76.71,371.949,-13.999,21.97,672.192,-1,0.048,0.0,0.0,0
885,44.25,-301.15,-3.214,75.82,371.643,-14.001,21.98,672.88,-1,0.052,0.012,0.0,0
886,44.3,-302.122,-2.832,74.76,371.34,-14.003,21.73,673.555,-1,0.047,-0.004,0.0,0
887,44.35,-303.077,-2.448,73.64,371.04,-14.004,21.57,674.216,-1,0.04,-0.008,0.0,0
888,44.4,-304.015,-2.062,72.58,370.743,-14.005,21.19,674.864,-1,0.086,-0.01,0.0,0
889,44.45,-304.937,-1.675,71.74,370.451,-14.005,20.98,675.501,-1,0.7,-0.008,0.0,0
890,44.5,-305.849,-1.284,71.25,370.162,-14.005,20.68,676.13,-1,0.75,-0.007,0.0,0
891,44.55,-306.753,-0.886,71.04,369.874,-14.004,20.71,676.755,-1,0.75,-0.019,0.0,0
892,44.6,-307.653,-0.482,71.02,369.586,-14.004,20.79,677.374,-1,0.75,0.005,0.0,0
893,44.65,-308.55,-0.07,71.14,369.295,-14.003,21.18,677.988,-1,0.75,-0.011,0.0,0
894,44.7,-309.447,0.35,71.36,368.997,-14.002,21.52,678.596,-1,0.526,-0.012,0.0,0
895,44.75,-310.343,0.777,71.61,368.695,-14.001,21.94,679.199,-1,0.081,-0.007,0.0,0
896,44.8,-311.239,1.213,71.77,368.39,-13.999,21.99,679.799,-1,0.034,-0.005,0.0,0
897,44.85,-312.132,1.655,71.65,368.084,-13.997,22.02,680.396,-1,0.054,-0.005,0.0,0
898,44.9,-313.018,2.102,71.29,367.78,-13.995,21.78,680.988,-1,0.049,-0.01,0.0,0
899,44.95,-313.895,2.553,70.82,367.479,-13.993,21.63,681.574,-1,0.043,-0.004,0.0,0
900,45.0,-314.762,3.007,70.3,367.181,-13.991,21.26,682.155,-1,0.037,0.002,0.0,0
901,45.05,-315.62,3.465,69.8,366.888,-13.989,21.03,682.731,-1,0.599,-0.013,0.0,0
902,45.1,-316.469,3.927,69.41,366.599,-13.983,20.67,683.302,-1,0.75,-0.1,0.0,0
903,45.15,-317.31,4.393,69.2,366.312,-13.977,20.66,683.869,-1,0.75,0.02,0.0,0
904,45.2,-318.147,4.865,69.19,366.025,-13.973,20.69,684.432,-1,0.75,0.01,0.0,0
905,45.25,-318.982,5.344,69.36,365.735,-13.969,21.06,684.989,-1,0.75,0.003,0.0,0
906,45.3,-319.815,5.831,69.66,365.44,-13.965,21.4,685.541,-1,0.713,0.005,0.0,0
907,45.35,-320.649,6.328,70.03,365.138,-13.962,21.93,686.088,-1,0.246,-0.002,0.0,0
908,45.4,-321.484,6.833,70.36,364.832,-13.957,22.11,686.631,-1,0.003,-0.019,0.0,0
909,45.45,-322.319,7.346,70.6,364.524,-13.952,22.21,687.173,-1,0.056,0.001,0.0,0
910,45.5,-323.151,7.866,70.76,364.217,-13.949,22.03,687.714,-1,0.052,0.038,0.0,0
911,45.55,-323.983,8.393,70.97,363.912,-13.947,21.91,688.257,-1,0.045,0.011,0.0,0
912,45.6,-324.813,8.927,71.18,363.61,-13.946,21.56,688.804,-1,0.039,0.019,0.0,0
913,45.65,-325.643,9.468,71.34,363.313,-13.944,21.35,689.353,-1,0.094,0.002,0.0,0
914,45.7,-326.471,10.014,71.43,363.02,-13.943,20.95,689.906,-1,0.447,0.01,0.0,0
915,45.75,-327.296,10.566,71.49,362.73,-13.941,20.82,690.461,-1,0.75,-0.008,0.0,0
916,45.8,-328.119,11.124,71.7,362.442,-13.938,20.69,691.016,-1,0.75,-0.001,0.0,0
917,45.85,-328.942,11.689,72.04,362.153,-13.937,20.92,691.57,-1,0.75,0.006,0.0,0
918,45.9,-329.767,12.261,72.46,361.861,-13.935,21.16,692.123,-1,0.75,0.008,0.0,0
919,45.95,-330.594,12.842,72.9,361.562,-13.934,21.66,692.674,-1,0.597,-0.003,0.0,0
920,46.0,-331.421,13.431,73.32,361.259,-13.932,21.97,693.22,-1,0.0,0.011,0.0,0
921,46.05,-332.249,14.03,73.81,360.951,-13.931,22.21,693.765,-1,0.054,0.002,0.0,0
922,46.1,-333.079,14.639,74.34,360.643,-13.93,22.13,694.311,-1,0.05,0.007,0.0,0
923,46.15,-333.911,15.259,74.9,360.337,-13.929,22.07,694.861,-1,0.044,-0.001,0.0,0
924,46.2,-334.743,15.891,75.46,360.033,-13.928,21.77,695.415,-1,0.037,0.009,0.0,0
925,46.25,-335.575,16.536,76.05,359.732,-13.928,21.57,695.974,-1,0.031,0.003,0.0,0
926,46.3,-336.407,17.195,76.65,359.436,-13.927,21.16,696.539,-1,0.082,0.008,0.0,0
927,46.35,-337.239,17.868,77.26,359.144,-13.928,20.92,697.108,-1,0.75,0.008,0.0,0
928,46.4,-338.07,18.554,77.87,358.856,-13.929,20.6,697.683,-1,0.75,0.025,0.0,0
929,46.45,-338.899,19.257,78.44,358.57,-13.928,20.6,698.258,-1,0.75,-0.039,0.0,0
930,46.5,-339.724,19.976,79.03,358.284,-13.926,20.66,698.831,-1,0.75,-0.008,0.0,0
931,46.55,-340.545,20.712,79.63,357.994,-13.924,21.04,699.397,-1,0.75,-0.001,0.0,0
932,46.6,-341.363,21.464,80.22,357.699,-13.923,21.4,699.957,-1,0.741,0.002,0.0,0
933,46.65,-342.174,22.235,80.77,357.397,-13.922,21.96,700.504,-1,0.235,-0.002,0.0,0
934,46.7,-342.977,23.025,81.33,357.09,-13.921,22.17,701.041,-1,0.0,0.003,0.0,0
935,46.75,-343.773,23.833,81.9,356.781,-13.92,22.28,701.57,-1,0.051,-0.003,0.0,0
936,46.8,-344.559,24.661,82.41,356.472,-13.919,22.11,702.093,-1,0.046,0.0,0.0,0
937,46.85,-345.334,25.51,82.95,356.166,-13.917,22.0,702.608,-1,0.04,-0.01,0.0,0
938,46.9,-346.098,26.379,83.49,355.864,-13.915,21.65,703.117,-1,0.035,-0.009,0.0,0
939,46.95,-346.85,27.268,84.02,355.565,-13.912,21.42,703.621,-1,0.032,-0.022,0.0,0
940,47.0,-347.587,28.178,84.51,355.271,-13.908,21.0,704.117,-1,0.335,-0.007,0.0,0
941,47.05,-348.31,29.108,85.02,354.981,-13.905,20.82,704.605,-1,0.75,-0.004,0.0,0
942,47.1,-349.017,30.059,85.52,354.694,-13.902,20.64,705.083,-1,0.75,0.011,0.0,0
943,47.15,-349.708,31.031,86.03,354.406,-13.901,20.81,705.546,-1,0.75,0.009,0.0,0
944,47.2,-350.382,32.023,86.5,354.115,-13.9,21.01,705.993,-1,0.75,0.014,0.0,0
945,47.25,-351.038,33.035,86.99,353.819,-13.899,21.5,706.419,-1,0.75,0.007,0.0,0
946,47.3,-351.676,34.066,87.48,353.517,-13.898,21.9,706.823,-1,0.055,0.013,0.0,0
947,47.35,-352.295,35.116,87.97,353.21,-13.897,22.26,707.206,-1,0.029,-0.001,0.0,0
948,47.4,-352.895,36.186,88.43,352.901,-13.897,22.23,707.57,-1,0.051,0.007,0.0,0
949,47.45,-353.474,37.274,88.91,352.592,-13.896,22.22,707.918,-1,0.045,0.004,0.0,0
950,47.5,-354.033,38.38,89.39,352.285,-13.896,21.95,708.25,-1,0.039,0.009,0.0,0
951,47.55,-354.571,39.503,89.84,351.982,-13.896,21.77,708.568,-1,0.033,0.006,0.0,0
952,47.6,-355.087,40.644,90.31,351.683,-13.896,21.37,708.871,-1,0.029,0.001,0.0,0
953,47.65,-355.581,41.801,90.78,351.389,-13.896,21.12,709.16,-1,0.417,0.0,0.0,0
954,47.7,-356.053,42.975,91.25,351.098,-13.896,20.77,709.435,-1,0.75,-0.008,0.0,0
955,47.75,-356.503,44.164,91.69,350.81,-13.896,20.74,709.692,-1,0.75,0.014,0.0,0
956,47.8,-356.929,45.369,92.15,350.522,-13.896,20.76,709.929,-1,0.75,-0.008,0.0,0
957,47.85,-357.331,46.588,92.61,350.231,-13.895,21.11,710.143,-1,0.75,-0.009,0.0,0
958,47.9,-357.71,47.821,93.04,349.935,-13.895,21.42,710.332,-1,0.64,0.011,0.0,0
959,47.95,-358.064,49.068,93.49,349.634,-13.894,21.89,710.493,-1,0.218,-0.008,0.0,0
960,48.0,-358.394,50.328,93.93,349.329,-13.892,22.0,710.63,-1,0.003,-0.02,0.0,0
961,48.05,-358.698,51.601,94.38,349.022,-13.891,22.07,710.744,-1,0.049,0.003,0.0,0
962,48.1,-358.977,52.886,94.8,348.717,-13.89,21.86,710.838,-1,0.044,0.009,0.0,0
963,48.15,-359.231,54.182,95.23,348.415,-13.888,21.71,710.912,-1,0.037,-0.04,0.0,0
964,48.2,-359.458,55.489,95.66,348.116,-13.884,21.35,710.967,-1,0.032,-0.015,0.0,0
965,48.25,-359.659,56.806,96.09,347.822,-13.88,21.13,711.003,-1,0.444,-0.009,0.0,0
966,48.3,-359.833,58.133,96.52,347.531,-13.878,20.79,711.021,-1,0.75,0.026,0.0,0
967,48.35,-359.982,59.47,96.96,347.243,-13.878,20.79,711.018,-1,0.75,0.028,0.0,0
968,48.4,-360.105,60.815,97.42,346.954,-13.878,20.82,710.994,-1,0.75,0.009,0.0,0
969,48.45,-360.204,62.168,97.88,346.662,-13.878,21.19,710.945,-1,0.75,0.015,0.0,0
970,48.5,-360.28,63.53,98.34,346.365,-13.879,21.5,710.872,-1,0.526,0.013,0.0,0
971,48.55,-360.332,64.899,98.81,346.063,-13.88,21.9,710.774,-1,0.111,0.007,0.0,0
972,48.6,-360.364,66.275,99.32,345.758,-13.88,21.94,710.657,-1,0.024,-0.013,0.0,0
973,48.65,-360.378,67.659,99.83,345.453,-13.879,21.96,710.525,-1,0.051,-0.008,0.0,0
974,48.7,-360.375,69.05,100.34,345.15,-13.878,21.72,710.382,-1,0.048,-0.013,0.0,0
975,48.75,-360.358,70.448,100.87,344.85,-13.876,21.57,710.232,-1,0.042,-0.017,0.0,0
976,48.8,-360.331,71.853,101.4,344.553,-13.874,21.2,710.078,-1,0.094,0.01,0.0,0
977,48.85,-360.295,73.265,101.94,344.261,-13.875,20.98,709.924,-1,0.696,0.046,0.0,0
978,48.9,-360.253,74.685,102.47,343.972,-13.878,20.69,709.772,-1,0.75,0.026,0.0,0
979,48.95,-360.207,76.112,103.01,343.684,-13.881,20.73,709.621,-1,0.75,0.017,0.0,0
980,49.0,-360.162,77.546,103.53,343.396,-13.885,20.81,709.474,-1,0.75,0.031,0.0,0
981,49.05,-360.117,78.988,104.06,343.104,-13.889,21.22,709.327,-1,0.75,0.025,0.0,0
982,49.1,-360.075,80.437,104.57,342.806,-13.895,21.55,709.183,-1,0.473,0.025,0.0,0
983,49.15,-360.039,81.893,105.08,342.503,-13.902,21.95,709.043,-1,0.027,0.02,0.0,0
984,49.2,-360.008,83.356,105.58,342.198,-13.908,21.97,708.91,-1,0.04,0.013,0.0,0
985,49.25,-359.984,84.826,106.07,341.893,-13.915,21.98,708.788,-1,0.052,0.018,0.0,0
986,49.3,-359.967,86.304,106.57,341.59,-13.923,21.74,708.68,-1,0.048,0.019,0.0,0
987,49.35,-359.958,87.788,107.06,341.289,-13.931,21.58,708.586,-1,0.043,0.014,0.0,0
988,49.4,-359.957,89.279,107.54,340.993,-13.939,21.21,708.508,-1,0.074,0.017,0.0,0
989,49.45,-359.962,90.777,108.03,340.7,-13.948,20.99,708.445,-1,0.688,0.011,0.0,0
990,49.5,-359.974,92.281,108.52,340.411,-13.955,20.68,708.396,-1,0.75,-0.011,0.0,0
991,49.55,-359.991,93.792,109.01,340.124,-13.962,20.7,708.359,-1,0.75,-0.007,0.0,0
992,49.6,-360.013,95.31,109.49,339.836,-13.969,20.77,708.33,-1,0.75,0.003,0.0,0
993,49.65,-360.038,96.835,109.98,339.545,-13.976,21.16,708.305,-1,0.75,-0.002,0.0,0
994,49.7,-360.066,98.366,110.46,339.248,-13.983,21.49,708.282,-1,0.565,-0.006,0.0,0
995,49.75,-360.095,99.904,110.94,338.946,-13.99,21.93,708.258,-1,0.122,-0.002,0.0,0
996,49.8,-360.123,101.448,111.42,338.641,-13.997,22.0,708.237,-1,0.026,0.001,0.0,0
997,49.85,-360.15,102.999,111.89,338.335,-14.004,22.04,708.217,-1,0.054,-0.018,0.0,0
998,49.9,-360.175,104.557,112.36,338.031,-14.009,21.81,708.201,-1,0.05,-0.015,0.0,0
999,49.95,-360.196,106.121,112.72,337.729,-14.013,21.67,708.189,-1,0.044,-0.033,0.0,0
1000,50.0,-360.213,107.686,112.58,337.431,-14.016,21.3,708.18,-1,0.038,-0.02,0.0,0
1001,50.05,-360.225,109.244,111.82,337.137,-14.017,21.07,708.172,-1,0.538,-0.041,0.0,0
1002,50.1,-360.232,110.787,110.63,336.848,-14.018,20.74,708.164,-1,0.75,-0.015,0.0,0
1003,50.15,-360.235,112.311,109.16,336.56,-14.018,20.74,708.153,-1,0.75,-0.026,0.0,0
1004,50.2,-360.232,113.814,107.48,336.271,-14.017,20.78,708.136,-1,0.75,-0.025,0.0,0
1005,50.25,-360.224,115.291,105.67,335.98,-14.014,21.14,708.11,-1,0.75,-0.061,0.0,0
1006,50.3,-360.211,116.743,103.76,335.684,-14.01,21.46,708.072,-1,0.61,-0.014,0.0,0
1007,50.35,-360.195,118.167,101.78,335.382,-14.006,21.91,708.023,-1,0.163,-0.032,0.0,0
1008,50.4,-360.174,119.564,99.75,335.076,-14.001,22.01,707.963,-1,0.017,-0.013,0.0,0
1009,50.45,-360.149,120.932,97.7,334.77,-13.995,22.07,707.897,-1,0.054,-0.04,0.0,0
1010,50.5,-360.122,122.271,95.64,334.465,-13.989,21.85,707.827,-1,0.05,-0.006,0.0,0
1011,50.55,-360.092,123.582,93.57,334.163,-13.98,21.69,707.753,-1,0.044,-0.081,0.0,0
1012,50.6,-360.061,124.864,91.51,333.865,-13.971,21.33,707.678,-1,0.037,0.007,0.0,0
1013,50.65,-360.028,126.118,89.47,333.571,-13.96,21.07,707.603,-1,0.49,-0.102,0.0,0
1014,50.7,-359.995,127.343,87.43,333.282,-13.947,20.75,707.528,-1,0.75,-0.011,0.0,0
1015,50.75,-359.961,128.54,85.42,332.995,-13.933,20.73,707.451,-1,0.75,-0.075,0.0,0
1016,50.8,-359.928,129.709,83.44,332.707,-13.917,20.78,707.37,-1,0.75,-0.026,0.0,0
1017,50.85,-359.896,130.851,81.47,332.416,-13.9,21.14,707.283,-1,0.75,-0.055,0.0,0
1018,50.9,-359.866,131.966,79.54,332.12,-13.88,21.46,707.189,-1,0.601,-0.059,0.0,0
1019,50.95,-359.837,133.055,77.63,331.819,-13.861,21.91,707.087,-1,0.173,-0.005,0.0,0
1020,51.0,-359.809,134.117,75.82,331.514,-13.84,21.99,706.979,-1,0.014,-0.061,0.0,0
1021,51.05,-359.783,135.156,74.08,331.21,-13.814,22.03,706.869,-1,0.053,-0.088,0.0,0
1022,51.1,-359.76,136.17,72.43,330.907,-13.789,21.81,706.758,-1,0.05,-0.007,0.0,0
1023,51.15,-359.738,137.163,70.95,330.606,-13.765,21.67,706.65,-1,0.044,-0.0,0.0,0
1024,51.2,-359.717,138.138,69.7,330.309,-13.742,21.31,706.543,-1,0.038,-0.019,0.0,0
1025,51.25,-359.699,139.098,68.83,330.016,-13.719,21.08,706.441,-1,0.525,0.0,0.0,0
1026,51.3,-359.682,140.05,68.4,329.726,-13.697,20.76,706.344,-1,0.75,0.001,0.0,0
1027,51.35,-359.666,140.999,68.29,329.439,-13.676,20.75,706.251,-1,0.75,0.029,0.0,0
1028,51.4,-359.651,141.948,68.43,329.151,-13.657,20.79,706.16,-1,0.75,0.023,0.0,0
1029,51.45,-359.636,142.901,68.73,328.86,-13.639,21.16,706.068,-1,0.75,0.029,0.0,0
1030,51.5,-359.622,143.859,69.14,328.564,-13.623,21.47,705.975,-1,0.567,0.049,0.0,0
1031,51.55,-359.609,144.823,69.56,328.263,-13.609,21.89,705.881,-1,0.153,0.057,0.0,0
1032,51.6,-359.595,145.79,69.65,327.958,-13.597,21.97,705.786,-1,0.018,0.049,0.0,0
1033,51.65,-359.582,146.755,69.33,327.653,-13.587,22.0,705.692,-1,0.053,0.069,0.0,0
1034,51.7,-359.57,147.713,68.75,327.349,-13.58,21.77,705.601,-1,0.049,0.055,0.0,0
1035,51.75,-359.557,148.662,68.07,327.048,-13.574,21.62,705.512,-1,0.043,0.063,0.0,0
1036,51.8,-359.545,149.602,67.35,326.751,-13.57,21.26,705.427,-1,0.037,0.049,0.0,0
1037,51.85,-359.533,150.53,66.5,326.458,-13.565,21.02,705.344,-1,0.616,-0.01,0.0,0
1038,51.9,-359.521,151.447,65.69,326.169,-13.56,20.69,705.264,-1,0.75,0.032,0.0,0
1039,51.95,-359.509,152.354,65.09,325.882,-13.554,20.69,705.185,-1,0.75,0.0,0.0,0
1040,52.0,-359.497,153.255,64.8,325.594,-13.548,20.72,705.105,-1,0.75,-0.011,0.0,0
1041,52.05,-359.485,154.155,64.81,325.303,-13.54,21.09,705.023,-1,0.75,-0.009,0.0,0
1042,52.1,-359.473,155.056,64.96,325.008,-13.532,21.42,704.937,-1,0.66,-0.02,0.0,0
1043,52.15,-359.461,155.958,64.91,324.706,-13.523,21.91,704.847,-1,0.217,0.002,0.0,0
1044,52.2,-359.448,156.857,64.64,324.401,-13.515,22.05,704.753,-1,0.006,-0.012,0.0,0
1045,52.25,-359.436,157.752,64.27,324.094,-13.506,22.13,704.658,-1,0.055,0.003,0.0,0
1046,52.3,-359.424,158.641,63.89,323.788,-13.498,21.93,704.564,-1,0.051,0.011,0.0,0
1047,52.35,-359.412,159.525,63.48,323.485,-13.492,21.8,704.473,-1,0.045,0.021,0.0,0
1048,52.4,-359.399,160.402,62.9,323.185,-13.487,21.45,704.385,-1,0.039,0.023,0.0,0
1049,52.45,-359.387,161.27,62.26,322.889,-13.483,21.22,704.301,-1,0.294,0.042,0.0,0
1050,52.5,-359.375,162.13,61.71,322.597,-13.482,20.89,704.22,-1,0.621,0.047,0.0,0
1051,52.55,-359.363,162.984,61.37,322.307,-13.482,20.87,704.141,-1,0.75,0.039,0.0,0
1052,52.6,-359.35,163.836,61.3,322.017,-13.485,20.89,704.063,-1,0.75,0.063,0.0,0
1053,52.65,-359.338,164.688,61.39,321.725,-13.49,21.24,703.984,-1,0.75,0.06,0.0,0
1054,52.7,-359.326,165.54,61.27,321.427,-13.497,21.54,703.902,-1,0.464,0.057,0.0,0
1055,52.75,-359.313,166.388,60.91,321.125,-13.506,21.9,703.817,-1,0.065,0.054,0.0,0
1056,52.8,-359.301,167.23,60.44,320.821,-13.516,21.9,703.729,-1,0.032,0.052,0.0,0
1057,52.85,-359.289,168.065,59.98,320.517,-13.527,21.91,703.641,-1,0.049,0.04,0.0,0
1058,52.9,-359.276,168.895,59.64,320.215,-13.539,21.65,703.556,-1,0.045,0.025,0.0,0
1059,52.95,-359.264,169.723,59.58,319.916,-13.551,21.49,703.473,-1,0.039,0.025,0.0,0
1060,53.0,-359.252,170.551,59.77,319.621,-13.562,21.12,703.396,-1,0.227,0.016,0.0,0
1061,53.05,-359.239,171.384,60.12,319.329,-13.574,20.95,703.324,-1,0.75,0.012,0.0,0
1062,53.1,-359.227,172.223,60.5,319.04,-13.586,20.74,703.257,-1,0.75,0.013,0.0,0
1063,53.15,-359.214,173.064,60.53,318.751,-13.598,20.89,703.192,-1,0.75,0.003,0.0,0
